nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180403238,P,,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,244,82.1111111111111,,,10.441666666666666,10.263888888888888,1.0,0,10.263888888888888,10.263888888888888,10.263888888888888,10.263888888888888,7.5,70.26111111111109,,,,
4180403964,P,,SMA NEGERI 1 SUKARESMI,Kab Cianjur,Jawa Barat,GIZI,,23,83.6428571428571,,,10.37037037037037,10.455357142857137,1.0,0,10.455357142857137,10.455357142857137,10.455357142857137,10.455357142857137,7.5,71.14715608465606,,,,
4180404050,P,Bidik Misi,SMAN 11 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,415,80.5673076923076,,,10.18095238095238,10.07091346153845,1.0,0,10.07091346153845,10.07091346153845,10.07091346153845,10.07091346153845,9.375,70.91051968864463,,,,
4180404217,P,,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,KESEHATAN MASYARAKAT,252,83.6923076923076,,,10.524630541871922,10.46153846153845,1.0,0,10.46153846153845,10.46153846153845,10.46153846153845,10.46153846153845,10.0,73.83232284956418,,,,
4180404781,P,Bidik Misi,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN FISIKA,106,83.3333333333333,,,10.506250000000001,10.416666666666663,1.0,0,10.416666666666663,10.416666666666663,10.416666666666663,10.416666666666663,11.25,74.83958333333332,,,,
4180404839,P,,MAN TALAGA,Kab Majalengka,Jawa Barat,MANAJEMEN,AKUNTANSI,48,83.625,,,10.486607142857142,10.453125,1.0,0,10.453125,10.453125,10.453125,10.453125,7.5,71.25223214285714,,,,
4180404919,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,73,83.3392857142857,,,10.508333333333333,10.417410714285712,1.0,0,10.417410714285712,10.417410714285712,10.417410714285712,10.417410714285712,7.5,71.09538690476188,,,,
4180405020,P,,SMAN 6 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,307,80.775,,,10.2,10.096875,1.0,0,10.096875,10.096875,10.096875,10.096875,9.375,71.059375,,,,
4180405021,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,73,81.0803571428571,,,10.2375,10.135044642857137,1.0,0,10.135044642857137,10.135044642857137,10.135044642857137,10.135044642857137,7.5,69.41272321428569,,,,
4180405163,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK SIPIL ,TEKNIK ELEKTRO ,73,81.125,,,10.252083333333333,10.140625,1.0,0,10.140625,10.140625,10.140625,10.140625,7.5,69.45520833333333,,,,
4180405342,P,Bidik Misi,SMKS MUHAMMADIYAH TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,TEKNIK SIPIL ,80,82.1220210280373,,,10.252083333333333,10.265252628504662,1.0,0,10.265252628504662,10.265252628504662,10.265252628504662,10.265252628504662,11.25,73.82834647585665,,,,
4180405842,P,,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,,20,84.625,,,10.636574074074074,10.578125,1.0,0,10.578125,10.578125,10.578125,10.578125,7.5,72.02719907407408,,,,
4180406006,P,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN EKONOMI,76,84.8333333333333,PENDIDIKAN BIOLOGI,pil_1,10.716666666666667,10.604166666666663,1.0,0,10.604166666666663,10.604166666666663,10.604166666666663,10.604166666666663,10.625,75.36249999999998,3.47,3.35,,
4180406837,P,Bidik Misi,MAN DARUSSALAM,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,55,86.1153846153846,,,10.842261904761905,10.764423076923075,1.0,0,10.764423076923075,10.764423076923075,10.764423076923075,10.764423076923075,10.0,75.66437728937727,,,,
4180407054,P,,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,193,84.0776315789473,,,10.842261904761905,10.509703947368413,1.0,0,10.509703947368413,10.509703947368413,10.509703947368413,10.509703947368413,9.375,73.76578164160398,,,,
4180407092,P,,SMAN 1 SLIYEG,Kab Indramayu,Jawa Barat,TEKNIK SIPIL ,,161,83.7886538461538,,,10.527857142857144,10.473581730769226,1.0,0,10.473581730769226,10.473581730769226,10.473581730769226,10.473581730769226,7.5,71.39576579670327,,,,
4180407499,P,Bidik Misi,SMA BINA MUDA CICALENGKA,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,248,84.2884615384615,,,10.718154761904763,10.536057692307688,1.025,0,10.536057692307688,10.536057692307688,10.536057692307688,10.536057692307688,7.5,71.9234432234432,,,,
4180408000,P,Bidik Misi,SMKS PANCASILA MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,AGRIBISNIS ,40,82.957614536199,,,10.718154761904763,10.369701817024875,1.0,0,10.369701817024875,10.369701817024875,10.369701817024875,10.369701817024875,10.625,73.19166384702913,,,,
4180408073,L,,SMAN 6 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,307,81.5166666666666,,,10.310416666666667,10.189583333333324,1.0,0,10.189583333333324,10.189583333333324,10.189583333333324,10.189583333333324,9.375,71.6333333333333,,,,
4180408127,P,,SMAN 17 BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN BIOLOGI,AGROTEKNOLOGI ,174,79.1666666666666,,,10.00625,9.895833333333325,1.0,0,9.895833333333325,9.895833333333325,9.895833333333325,9.895833333333325,7.5,67.98541666666662,,,,
4180408366,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,204,82.8217054263565,,,10.46875,10.352713178294563,1.0,0,10.352713178294563,10.352713178294563,10.352713178294563,10.352713178294563,10.625,73.85731589147282,,,,
